YEAR,MONTH,DAY,SCHEDULED_DEPARTURE,DISTANCE,HOUR
2015,5,4,0,0,12
2015,5,4,0,0,13
2015,5,4,0,0,14
2015,5,4,0,0,15
2015,5,4,0,0,16
2015,5,4,0,0,18
2015,5,4,0,0,19
2015,5,4,0,0,20
2015,5,4,0,0,21
2015,5,4,0,0,22
2015,5,4,0,0,23
2015,5,5,0,0,0
2015,5,5,0,0,1
2015,5,5,0,0,2
2015,5,5,0,0,3
2015,5,5,0,0,4
2015,5,5,0,0,5
2015,5,5,0,0,6
2015,5,5,0,0,7
2015,5,5,0,0,9
2015,5,5,0,0,10
2015,5,5,0,0,12
2015,5,5,0,0,13
2015,5,5,0,0,14
2015,5,5,0,0,15
2015,5,5,0,0,16
2015,5,5,0,0,18
2015,5,5,0,0,19
2015,5,5,0,0,20
2015,5,5,0,0,21
2015,5,5,0,0,22
2015,5,5,0,0,23
2015,5,6,0,0,0
2015,5,6,0,0,1
2015,5,6,0,0,2
2015,5,6,0,0,3
2015,5,6,0,0,4
2015,5,6,0,0,5
2015,5,6,0,0,7
2015,5,6,0,0,8
2015,5,6,0,0,9
2015,5,6,0,0,10
2015,5,6,0,0,11
2015,5,6,0,0,12
2015,5,6,0,0,13
2015,5,6,0,0,14
2015,5,6,0,0,15
2015,5,6,0,0,16
2015,5,6,0,0,17
2015,5,6,0,0,18
2015,5,6,0,0,19
2015,5,6,0,0,20
2015,5,6,0,0,21
2015,5,6,0,0,22
2015,5,6,0,0,23
2015,5,7,0,0,0
2015,5,7,0,0,1
2015,5,7,0,0,2
2015,5,7,0,0,3
2015,5,7,0,0,4
2015,5,7,0,0,5
2015,5,7,0,0,7
2015,5,7,0,0,8
2015,5,7,0,0,9
2015,5,7,0,0,10
2015,5,7,0,0,11
2015,5,7,0,0,12
2015,5,7,0,0,13
2015,5,7,0,0,14
2015,5,7,0,0,15
2015,5,7,0,0,16
2015,5,7,0,0,17
2015,5,7,0,0,18
2015,5,7,0,0,19
2015,5,7,0,0,20
2015,5,7,0,0,21
2015,5,7,0,0,22
2015,5,7,0,0,23
2015,5,8,0,0,0
2015,5,8,0,0,1
2015,5,8,0,0,2
2015,5,8,0,0,3
2015,5,8,0,0,4
2015,5,8,0,0,5
2015,5,8,0,0,7
2015,5,8,0,0,8
2015,5,8,0,0,9
2015,5,8,0,0,10
2015,5,8,0,0,11
2015,5,8,0,0,12
2015,5,8,0,0,13
2015,5,8,0,0,14
2015,5,8,0,0,15
2015,5,8,0,0,16
2015,5,8,0,0,17
2015,5,8,0,0,18
2015,5,8,0,0,19
2015,5,8,0,0,20
2015,5,8,0,0,21
2015,5,8,0,0,22
2015,5,8,0,0,23
2015,5,9,0,0,0
2015,5,9,0,0,1
2015,5,9,0,0,2
2015,5,9,0,0,3
2015,5,9,0,0,4
2015,5,9,0,0,5
2015,5,9,0,0,7
2015,5,9,0,0,8
2015,5,9,0,0,9
2015,5,9,0,0,10
2015,5,9,0,0,11
2015,5,9,0,0,12
2015,5,9,0,0,13
2015,5,9,0,0,14
2015,5,9,0,0,15
2015,5,9,0,0,16
2015,5,9,0,0,17
2015,5,9,0,0,18
2015,5,9,0,0,19
2015,5,9,0,0,20
2015,5,9,0,0,21
2015,5,9,0,0,22
2015,5,9,0,0,23
2015,5,10,0,0,0
2015,5,10,0,0,1
2015,5,10,0,0,2
2015,5,10,0,0,3
2015,5,10,0,0,4
2015,5,10,0,0,5
2015,5,10,0,0,7
2015,5,10,0,0,8
2015,5,10,0,0,9
2015,5,10,0,0,10
2015,5,10,0,0,11
2015,5,10,0,0,12
2015,5,10,0,0,13
2015,5,10,0,0,14
2015,5,10,0,0,15
2015,5,10,0,0,16
2015,5,10,0,0,17
2015,5,10,0,0,18
2015,5,10,0,0,19
2015,5,10,0,0,20
2015,5,10,0,0,21
2015,5,10,0,0,22
2015,5,10,0,0,23
2015,5,11,0,0,0
2015,5,11,0,0,1
2015,5,11,0,0,2
2015,5,11,0,0,3
2015,5,11,0,0,4
2015,5,11,0,0,5
2015,5,11,0,0,7
2015,5,11,0,0,8
2015,5,11,0,0,9
2015,5,11,0,0,10
2015,5,11,0,0,11
2015,5,11,0,0,12
2015,5,11,0,0,13
2015,5,11,0,0,14
2015,5,11,0,0,15
2015,5,11,0,0,16
2015,5,11,0,0,17
2015,5,11,0,0,18
2015,5,11,0,0,19
2015,5,11,0,0,20
2015,5,11,0,0,21
2015,5,11,0,0,22
2015,5,11,0,0,23
2015,5,12,0,0,0
2015,5,12,0,0,1
2015,5,12,0,0,2
2015,5,12,0,0,3
2015,5,12,0,0,4
2015,5,12,0,0,5
2015,5,12,0,0,7
2015,5,12,0,0,8
2015,5,12,0,0,9
2015,5,12,0,0,10
2015,5,12,0,0,11
2015,5,12,0,0,12
2015,5,12,0,0,13
2015,5,12,0,0,14
2015,5,12,0,0,15
2015,5,12,0,0,16
2015,5,12,0,0,17
2015,5,12,0,0,18
2015,5,12,0,0,19
2015,5,12,0,0,20
2015,5,12,0,0,21
2015,5,12,0,0,22
2015,5,12,0,0,23
2015,5,13,0,0,0
2015,5,13,0,0,1
2015,5,13,0,0,2
2015,5,13,0,0,3
2015,5,13,0,0,4
2015,5,13,0,0,5
2015,5,13,0,0,7
2015,5,13,0,0,8
2015,5,13,0,0,9
2015,5,13,0,0,10
2015,5,13,0,0,11
2015,5,13,0,0,12
2015,5,13,0,0,13
2015,5,13,0,0,14
2015,5,13,0,0,15
2015,5,13,0,0,16
2015,5,13,0,0,17
2015,5,13,0,0,18
2015,5,13,0,0,19
2015,5,13,0,0,20
2015,5,13,0,0,21
2015,5,13,0,0,22
2015,5,13,0,0,23
2015,5,14,0,0,0
2015,5,14,0,0,1
2015,5,14,0,0,2
2015,5,14,0,0,3
2015,5,14,0,0,4
2015,5,14,0,0,5
2015,5,14,0,0,7
2015,5,14,0,0,8
2015,5,14,0,0,9
2015,5,14,0,0,10
2015,5,14,0,0,11
2015,5,14,0,0,12
2015,5,14,0,0,13
2015,5,14,0,0,14
2015,5,14,0,0,15
2015,5,14,0,0,16
2015,5,14,0,0,17
2015,5,14,0,0,18
2015,5,14,0,0,19
2015,5,14,0,0,20
2015,5,14,0,0,21
2015,5,14,0,0,22
2015,5,14,0,0,23
2015,5,15,0,0,0
2015,5,15,0,0,1
2015,5,15,0,0,2
2015,5,15,0,0,3
2015,5,15,0,0,4
2015,5,15,0,0,5
2015,5,15,0,0,7
2015,5,15,0,0,8
2015,5,15,0,0,9
2015,5,15,0,0,10
2015,5,15,0,0,11
2015,5,15,0,0,12
2015,5,15,0,0,13
2015,5,15,0,0,14
2015,5,15,0,0,15
2015,5,15,0,0,16
2015,5,15,0,0,17
2015,5,15,0,0,18
2015,5,15,0,0,19
2015,5,15,0,0,20
2015,5,15,0,0,21
2015,5,15,0,0,22
2015,5,15,0,0,23
2015,5,16,0,0,0
2015,5,16,0,0,1
2015,5,16,0,0,2
2015,5,16,0,0,3
2015,5,16,0,0,4
2015,5,16,0,0,5
2015,5,16,0,0,7
2015,5,16,0,0,8
2015,5,16,0,0,9
2015,5,16,0,0,10
2015,5,16,0,0,11
2015,5,16,0,0,12
2015,5,16,0,0,13
2015,5,16,0,0,14
2015,5,16,0,0,15
2015,5,16,0,0,16
2015,5,16,0,0,17
2015,5,16,0,0,18
2015,5,16,0,0,19
2015,5,16,0,0,20
2015,5,16,0,0,21
2015,5,16,0,0,22
2015,5,16,0,0,23
2015,5,17,0,0,0
2015,5,17,0,0,1
2015,5,17,0,0,2
2015,5,17,0,0,3
2015,5,17,0,0,4
2015,5,17,0,0,5
2015,5,17,0,0,7
2015,5,17,0,0,8
2015,5,17,0,0,9
2015,5,17,0,0,10
2015,5,17,0,0,11
2015,5,17,0,0,12
2015,5,17,0,0,13
2015,5,17,0,0,14
2015,5,17,0,0,15
2015,5,17,0,0,16
2015,5,17,0,0,17
2015,5,17,0,0,18
2015,5,17,0,0,19
2015,5,17,0,0,20
2015,5,17,0,0,21
2015,5,17,0,0,22
2015,5,17,0,0,23
2015,5,18,0,0,0
2015,5,18,0,0,1
2015,5,18,0,0,2
2015,5,18,0,0,3
2015,5,18,0,0,4
2015,5,18,0,0,5
2015,5,18,0,0,7
2015,5,18,0,0,8
2015,5,18,0,0,9
2015,5,18,0,0,10
2015,5,18,0,0,11
2015,5,18,0,0,12
2015,5,18,0,0,13
2015,5,18,0,0,14
2015,5,18,0,0,15
2015,5,18,0,0,16
2015,5,18,0,0,17
2015,5,18,0,0,18
2015,5,18,0,0,19
2015,5,18,0,0,20
2015,5,18,0,0,21
2015,5,18,0,0,22
2015,5,18,0,0,23
2015,5,19,0,0,0
2015,5,19,0,0,1
2015,5,19,0,0,2
2015,5,19,0,0,3
2015,5,19,0,0,4
2015,5,19,0,0,5
2015,5,19,0,0,7
2015,5,19,0,0,8
2015,5,19,0,0,9
2015,5,19,0,0,10
2015,5,19,0,0,11
2015,5,19,0,0,12
2015,5,19,0,0,13
2015,5,19,0,0,14
2015,5,19,0,0,15
2015,5,19,0,0,16
2015,5,19,0,0,17
2015,5,19,0,0,18
2015,5,19,0,0,19
2015,5,19,0,0,20
2015,5,19,0,0,21
2015,5,19,0,0,22
2015,5,19,0,0,23
2015,5,20,0,0,0
2015,5,20,0,0,1
2015,5,20,0,0,2
2015,5,20,0,0,3
2015,5,20,0,0,4
2015,5,20,0,0,5
2015,5,20,0,0,7
2015,5,20,0,0,8
2015,5,20,0,0,9
2015,5,20,0,0,10
2015,5,20,0,0,11
2015,5,20,0,0,12
2015,5,20,0,0,13
2015,5,20,0,0,14
2015,5,20,0,0,15
2015,5,20,0,0,16
2015,5,20,0,0,17
2015,5,20,0,0,18
2015,5,20,0,0,19
2015,5,20,0,0,20
2015,5,20,0,0,21
2015,5,20,0,0,22
2015,5,20,0,0,23
2015,5,21,0,0,0
2015,5,21,0,0,1
2015,5,21,0,0,2
2015,5,21,0,0,3
2015,5,21,0,0,4
2015,5,21,0,0,5
2015,5,21,0,0,7
2015,5,21,0,0,8
2015,5,21,0,0,9
2015,5,21,0,0,10
2015,5,21,0,0,11
2015,5,21,0,0,12
2015,5,21,0,0,13
2015,5,21,0,0,14
2015,5,21,0,0,15
2015,5,21,0,0,16
2015,5,21,0,0,17
2015,5,21,0,0,18
2015,5,21,0,0,19
2015,5,21,0,0,20
2015,5,21,0,0,21
2015,5,21,0,0,22
2015,5,21,0,0,23
2015,5,22,0,0,0
2015,5,22,0,0,1
2015,5,22,0,0,2
2015,5,22,0,0,3
2015,5,22,0,0,4
2015,5,22,0,0,5
2015,5,22,0,0,7
2015,5,22,0,0,8
2015,5,22,0,0,9
2015,5,22,0,0,10
2015,5,22,0,0,11
2015,5,22,0,0,12
2015,5,22,0,0,13
2015,5,22,0,0,14
2015,5,22,0,0,15
2015,5,22,0,0,16
2015,5,22,0,0,17
2015,5,22,0,0,18
2015,5,22,0,0,19
2015,5,22,0,0,20
2015,5,22,0,0,21
2015,5,22,0,0,22
2015,5,22,0,0,23
2015,5,23,0,0,0
2015,5,23,0,0,1
2015,5,23,0,0,2
2015,5,23,0,0,3
2015,5,23,0,0,4
2015,5,23,0,0,5
2015,5,23,0,0,7
2015,5,23,0,0,8
2015,5,23,0,0,9
2015,5,23,0,0,10
2015,5,23,0,0,11
2015,5,23,0,0,12
2015,5,23,0,0,13
2015,5,23,0,0,14
2015,5,23,0,0,15
2015,5,23,0,0,16
2015,5,23,0,0,17
2015,5,23,0,0,18
2015,5,23,0,0,19
2015,5,23,0,0,20
2015,5,23,0,0,21
2015,5,23,0,0,22
2015,5,23,0,0,23
2015,5,24,0,0,0
2015,5,24,0,0,1
2015,5,24,0,0,2
2015,5,24,0,0,3
2015,5,24,0,0,4
2015,5,24,0,0,5
2015,5,24,0,0,7
2015,5,24,0,0,8
2015,5,24,0,0,9
2015,5,24,0,0,10
2015,5,24,0,0,11
2015,5,24,0,0,12
2015,5,24,0,0,13
2015,5,24,0,0,14
2015,5,24,0,0,15
2015,5,24,0,0,16
2015,5,24,0,0,17
2015,5,24,0,0,18
2015,5,24,0,0,19
2015,5,24,0,0,20
2015,5,24,0,0,21
2015,5,24,0,0,22
2015,5,24,0,0,23
2015,5,25,0,0,0
2015,5,25,0,0,1
2015,5,25,0,0,2
2015,5,25,0,0,3
2015,5,25,0,0,4
2015,5,25,0,0,5
2015,5,25,0,0,7
2015,5,25,0,0,8
2015,5,25,0,0,9
2015,5,25,0,0,10
2015,5,25,0,0,11
2015,5,25,0,0,12
2015,5,25,0,0,13
2015,5,25,0,0,14
2015,5,25,0,0,15
2015,5,25,0,0,16
2015,5,25,0,0,17
2015,5,25,0,0,18
2015,5,25,0,0,19
2015,5,25,0,0,20
2015,5,25,0,0,21
2015,5,25,0,0,22
2015,5,25,0,0,23
2015,5,26,0,0,0
2015,5,26,0,0,1
2015,5,26,0,0,2
2015,5,26,0,0,3
2015,5,26,0,0,4
2015,5,26,0,0,5
2015,5,26,0,0,7
2015,5,26,0,0,8
2015,5,26,0,0,9
2015,5,26,0,0,10
2015,5,26,0,0,11
2015,5,26,0,0,12
2015,5,26,0,0,13
2015,5,26,0,0,14
2015,5,26,0,0,15
2015,5,26,0,0,16
2015,5,26,0,0,17
2015,5,26,0,0,18
2015,5,26,0,0,19
2015,5,26,0,0,20
2015,5,26,0,0,21
2015,5,26,0,0,22
2015,5,26,0,0,23
2015,5,27,0,0,0
2015,5,27,0,0,1
2015,5,27,0,0,2
2015,5,27,0,0,3
2015,5,27,0,0,4
2015,5,27,0,0,5
2015,5,27,0,0,7
2015,5,27,0,0,8
2015,5,27,0,0,9
2015,5,27,0,0,10
2015,5,27,0,0,11
2015,5,27,0,0,12
2015,5,27,0,0,13
2015,5,27,0,0,14
2015,5,27,0,0,15
2015,5,27,0,0,16
2015,5,27,0,0,17
2015,5,27,0,0,18
2015,5,27,0,0,19
2015,5,27,0,0,20
2015,5,27,0,0,21
2015,5,27,0,0,22
2015,5,27,0,0,23
2015,5,28,0,0,0
2015,5,28,0,0,1
2015,5,28,0,0,2
2015,5,28,0,0,3
2015,5,28,0,0,4
2015,5,28,0,0,5
2015,5,28,0,0,7
2015,5,28,0,0,8
2015,5,28,0,0,9
2015,5,28,0,0,10
2015,5,28,0,0,11
2015,5,28,0,0,12
2015,5,28,0,0,13
2015,5,28,0,0,14
2015,5,28,0,0,15
2015,5,28,0,0,16
2015,5,28,0,0,17
2015,5,28,0,0,18
2015,5,28,0,0,19
2015,5,28,0,0,20
2015,5,28,0,0,21
2015,5,28,0,0,22
2015,5,28,0,0,23
2015,5,29,0,0,0
2015,5,29,0,0,1
2015,5,29,0,0,2
2015,5,29,0,0,3
2015,5,29,0,0,4
2015,5,29,0,0,5
2015,5,29,0,0,7
2015,5,29,0,0,8
2015,5,29,0,0,9
2015,5,29,0,0,10
2015,5,29,0,0,11
2015,5,29,0,0,12
2015,5,29,0,0,13
2015,5,29,0,0,14
2015,5,29,0,0,15
2015,5,29,0,0,16
2015,5,29,0,0,17
2015,5,29,0,0,18
2015,5,29,0,0,19
2015,5,29,0,0,20
2015,5,29,0,0,21
2015,5,29,0,0,22
2015,5,29,0,0,23
2015,5,30,0,0,0
2015,5,30,0,0,1
2015,5,30,0,0,2
2015,5,30,0,0,3
2015,5,30,0,0,4
2015,5,30,0,0,5
2015,5,30,0,0,7
2015,5,30,0,0,8
2015,5,30,0,0,9
2015,5,30,0,0,10
2015,5,30,0,0,11
2015,5,30,0,0,12
2015,5,30,0,0,13
2015,5,30,0,0,14
2015,5,30,0,0,15
2015,5,30,0,0,16
2015,5,30,0,0,17
2015,5,30,0,0,18
2015,5,30,0,0,19
2015,5,30,0,0,20
2015,5,30,0,0,21
2015,5,30,0,0,22
2015,5,30,0,0,23
2015,5,31,0,0,0
2015,5,31,0,0,1
2015,5,31,0,0,2
2015,5,31,0,0,3
2015,5,31,0,0,4
2015,5,31,0,0,5
2015,5,31,0,0,7
2015,5,31,0,0,8
2015,5,31,0,0,9
2015,5,31,0,0,10
2015,5,31,0,0,11
2015,5,31,0,0,12
2015,5,31,0,0,13
2015,5,31,0,0,14
2015,5,31,0,0,15
2015,5,31,0,0,16
2015,5,31,0,0,17
2015,5,31,0,0,18
2015,5,31,0,0,19
2015,5,31,0,0,20
2015,5,31,0,0,21
2015,5,31,0,0,22
2015,5,31,0,0,23
2015,6,1,0,0,0
2015,6,1,0,0,1
2015,6,1,0,0,2
2015,6,1,0,0,3
2015,6,1,0,0,4
2015,6,1,0,0,5
2015,6,1,0,0,7
2015,6,1,0,0,8
2015,6,1,0,0,9
2015,6,1,0,0,10
2015,6,1,0,0,11
2015,6,1,0,0,12
2015,6,1,0,0,13
2015,6,1,0,0,14
2015,6,1,0,0,15
2015,6,1,0,0,16
2015,6,1,0,0,17
2015,6,1,0,0,18
2015,6,1,0,0,19
2015,6,1,0,0,20
2015,6,1,0,0,21
2015,6,1,0,0,22
2015,6,1,0,0,23
2015,6,2,0,0,0
2015,6,2,0,0,1
2015,6,2,0,0,2
2015,6,2,0,0,3
2015,6,2,0,0,4
2015,6,2,0,0,5
2015,6,2,0,0,7
2015,6,2,0,0,8
2015,6,2,0,0,9
2015,6,2,0,0,10
2015,6,2,0,0,11
2015,6,2,0,0,12
2015,6,2,0,0,13
2015,6,2,0,0,14
2015,6,2,0,0,15
2015,6,2,0,0,16
2015,6,2,0,0,17
2015,6,2,0,0,18
2015,6,2,0,0,19
2015,6,2,0,0,20
2015,6,2,0,0,21
2015,6,2,0,0,22
2015,6,2,0,0,23
2015,6,3,0,0,0
2015,6,3,0,0,1
2015,6,3,0,0,2
2015,6,3,0,0,3
2015,6,3,0,0,4
2015,6,3,0,0,5
2015,6,3,0,0,7
2015,6,3,0,0,8
2015,6,3,0,0,9
2015,6,3,0,0,10
2015,6,3,0,0,11
2015,6,3,0,0,12
2015,6,3,0,0,13
2015,6,3,0,0,14
2015,6,3,0,0,15
2015,6,3,0,0,16
2015,6,3,0,0,17
2015,6,3,0,0,18
2015,6,3,0,0,19
2015,6,3,0,0,20
2015,6,3,0,0,21
2015,6,3,0,0,22
2015,6,3,0,0,23
2015,6,4,0,0,0
2015,6,4,0,0,1
2015,6,4,0,0,2
2015,6,4,0,0,3
2015,6,4,0,0,4
2015,6,4,0,0,5
2015,6,4,0,0,7
2015,6,4,0,0,8
2015,6,4,0,0,9
2015,6,4,0,0,10
2015,6,4,0,0,11
2015,6,4,0,0,12
2015,6,4,0,0,13
2015,6,4,0,0,14
2015,6,4,0,0,15
2015,6,4,0,0,16
2015,6,4,0,0,17
2015,6,4,0,0,18
2015,6,4,0,0,19
2015,6,4,0,0,20
2015,6,4,0,0,21
2015,6,4,0,0,22
2015,6,4,0,0,23
2015,6,5,0,0,0
2015,6,5,0,0,1
2015,6,5,0,0,2
2015,6,5,0,0,3
2015,6,5,0,0,4
2015,6,5,0,0,5
2015,6,5,0,0,6
2015,6,5,0,0,8
2015,6,5,0,0,9
2015,6,5,0,0,10
2015,6,5,0,0,11
2015,6,5,0,0,12
2015,6,5,0,0,13
2015,6,5,0,0,14
2015,6,5,0,0,15
2015,6,5,0,0,16
2015,6,5,0,0,17
2015,6,5,0,0,18
2015,6,5,0,0,19
2015,6,5,0,0,20
2015,6,5,0,0,21
2015,6,5,0,0,22
2015,6,5,0,0,23
2015,6,6,0,0,0
2015,6,6,0,0,1
2015,6,6,0,0,2
2015,6,6,0,0,3
2015,6,6,0,0,4
2015,6,6,0,0,5
2015,6,6,0,0,6
2015,6,6,0,0,8
2015,6,6,0,0,9
2015,6,6,0,0,10
2015,6,6,0,0,11
2015,6,6,0,0,12
2015,6,6,0,0,13
2015,6,6,0,0,14
2015,6,6,0,0,15
2015,6,6,0,0,16
2015,6,6,0,0,17
2015,6,6,0,0,18
2015,6,6,0,0,19
2015,6,6,0,0,20
2015,6,6,0,0,21
2015,6,6,0,0,22
2015,6,6,0,0,23
2015,6,7,0,0,0
2015,6,7,0,0,1
2015,6,7,0,0,2
2015,6,7,0,0,3
2015,6,7,0,0,4
2015,6,7,0,0,5
2015,6,7,0,0,6
2015,6,7,0,0,8
2015,6,7,0,0,9
2015,6,7,0,0,10
2015,6,7,0,0,11
2015,6,7,0,0,12
2015,6,7,0,0,13
2015,6,7,0,0,14
2015,6,7,0,0,15
2015,6,7,0,0,16
2015,6,7,0,0,17
2015,6,7,0,0,18
2015,6,7,0,0,19
2015,6,7,0,0,20
2015,6,7,0,0,21
2015,6,7,0,0,22
2015,6,7,0,0,23
2015,6,8,0,0,0
2015,6,8,0,0,1
2015,6,8,0,0,2
2015,6,8,0,0,3
2015,6,8,0,0,4
2015,6,8,0,0,5
2015,6,8,0,0,6
2015,6,8,0,0,8
2015,6,8,0,0,9
2015,6,8,0,0,10
2015,6,8,0,0,11
2015,6,8,0,0,12
2015,6,8,0,0,13
2015,6,8,0,0,14
2015,6,8,0,0,15
2015,6,8,0,0,16
2015,6,8,0,0,17
2015,6,8,0,0,18
2015,6,8,0,0,19
2015,6,8,0,0,20
2015,6,8,0,0,21
2015,6,8,0,0,22
2015,6,8,0,0,23
2015,6,9,0,0,0
2015,6,9,0,0,1
2015,6,9,0,0,2
2015,6,9,0,0,3
2015,6,9,0,0,4
2015,6,9,0,0,5
2015,6,9,0,0,6
2015,6,9,0,0,8
2015,6,9,0,0,9
2015,6,9,0,0,10
2015,6,9,0,0,11
2015,6,9,0,0,12
2015,6,9,0,0,13
2015,6,9,0,0,14
2015,6,9,0,0,15
2015,6,9,0,0,16
2015,6,9,0,0,17
2015,6,9,0,0,18
2015,6,9,0,0,19
2015,6,9,0,0,20
2015,6,9,0,0,21
2015,6,9,0,0,22
2015,6,9,0,0,23
2015,6,10,0,0,0
2015,6,10,0,0,1
2015,6,10,0,0,2
2015,6,10,0,0,3
2015,6,10,0,0,4
2015,6,10,0,0,5
2015,6,10,0,0,6
2015,6,10,0,0,8
2015,6,10,0,0,9
2015,6,10,0,0,10
2015,6,10,0,0,11
2015,6,10,0,0,12
2015,6,10,0,0,13
2015,6,10,0,0,14
2015,6,10,0,0,15
2015,6,10,0,0,16
2015,6,10,0,0,17
2015,6,10,0,0,18
2015,6,10,0,0,19
2015,6,10,0,0,20
2015,6,10,0,0,21
2015,6,10,0,0,22
2015,6,10,0,0,23
2015,6,11,0,0,0
2015,6,11,0,0,1
2015,6,11,0,0,2
2015,6,11,0,0,3
2015,6,11,0,0,4
2015,6,11,0,0,5
2015,6,11,0,0,6
2015,6,11,0,0,8
2015,6,11,0,0,9
2015,6,11,0,0,10
2015,6,11,0,0,11
2015,6,11,0,0,12
2015,6,11,0,0,13
2015,6,11,0,0,14
2015,6,11,0,0,15
2015,6,11,0,0,16
2015,6,11,0,0,17
2015,6,11,0,0,18
2015,6,11,0,0,19
2015,6,11,0,0,20
2015,6,11,0,0,21
2015,6,11,0,0,22
2015,6,11,0,0,23
2015,6,12,0,0,0
2015,6,12,0,0,1
2015,6,12,0,0,2
2015,6,12,0,0,3
2015,6,12,0,0,4
2015,6,12,0,0,5
2015,6,12,0,0,6
2015,6,12,0,0,8
2015,6,12,0,0,9
2015,6,12,0,0,10
2015,6,12,0,0,11
2015,6,12,0,0,12
2015,6,12,0,0,13
2015,6,12,0,0,14
2015,6,12,0,0,15
2015,6,12,0,0,16
2015,6,12,0,0,17
2015,6,12,0,0,18
2015,6,12,0,0,19
2015,6,12,0,0,20
2015,6,12,0,0,21
2015,6,12,0,0,22
2015,6,12,0,0,23
2015,6,13,0,0,0
2015,6,13,0,0,1
2015,6,13,0,0,2
2015,6,13,0,0,3
2015,6,13,0,0,4
2015,6,13,0,0,5
2015,6,13,0,0,7
2015,6,13,0,0,8
2015,6,13,0,0,9
2015,6,13,0,0,10
2015,6,13,0,0,11
2015,6,13,0,0,12
2015,6,13,0,0,13
2015,6,13,0,0,14
2015,6,13,0,0,15
2015,6,13,0,0,16
2015,6,13,0,0,17
2015,6,13,0,0,18
2015,6,13,0,0,19
2015,6,13,0,0,20
2015,6,13,0,0,21
2015,6,13,0,0,22
2015,6,13,0,0,23
2015,6,14,0,0,0
2015,6,14,0,0,1
2015,6,14,0,0,2
2015,6,14,0,0,3
2015,6,14,0,0,4
2015,6,14,0,0,5
2015,6,14,0,0,6
2015,6,14,0,0,8
2015,6,14,0,0,9
2015,6,14,0,0,10
2015,6,14,0,0,11
2015,6,14,0,0,12
2015,6,14,0,0,13
2015,6,14,0,0,14
2015,6,14,0,0,15
2015,6,14,0,0,16
2015,6,14,0,0,17
2015,6,14,0,0,18
2015,6,14,0,0,19
2015,6,14,0,0,20
2015,6,14,0,0,21
2015,6,14,0,0,22
2015,6,14,0,0,23
2015,6,15,0,0,0
2015,6,15,0,0,1
2015,6,15,0,0,2
2015,6,15,0,0,3
2015,6,15,0,0,4
2015,6,15,0,0,5
2015,6,15,0,0,6
2015,6,15,0,0,8
2015,6,15,0,0,9
2015,6,15,0,0,10
2015,6,15,0,0,11
2015,6,15,0,0,12
2015,6,15,0,0,13
2015,6,15,0,0,14
2015,6,15,0,0,15
2015,6,15,0,0,16
2015,6,15,0,0,17
2015,6,15,0,0,18
2015,6,15,0,0,19
2015,6,15,0,0,20
2015,6,15,0,0,21
2015,6,15,0,0,22
2015,6,15,0,0,23
2015,6,16,0,0,0
2015,6,16,0,0,1
2015,6,16,0,0,2
2015,6,16,0,0,3
2015,6,16,0,0,4
2015,6,16,0,0,5
2015,6,16,0,0,6
2015,6,16,0,0,8
2015,6,16,0,0,9
2015,6,16,0,0,10
2015,6,16,0,0,11
2015,6,16,0,0,12
2015,6,16,0,0,13
2015,6,16,0,0,14
2015,6,16,0,0,15
2015,6,16,0,0,16
2015,6,16,0,0,17
2015,6,16,0,0,18
2015,6,16,0,0,19
2015,6,16,0,0,20
2015,6,16,0,0,21
2015,6,16,0,0,22
2015,6,16,0,0,23
2015,6,17,0,0,0
2015,6,17,0,0,1
2015,6,17,0,0,2
2015,6,17,0,0,3
2015,6,17,0,0,4
2015,6,17,0,0,5
2015,6,17,0,0,6
2015,6,17,0,0,8
2015,6,17,0,0,9
2015,6,17,0,0,10
2015,6,17,0,0,11
2015,6,17,0,0,12
2015,6,17,0,0,13
2015,6,17,0,0,14
2015,6,17,0,0,15
2015,6,17,0,0,16
2015,6,17,0,0,17
2015,6,17,0,0,18
2015,6,17,0,0,19
2015,6,17,0,0,20
2015,6,17,0,0,21
2015,6,17,0,0,22
2015,6,17,0,0,23
2015,6,18,0,0,0
2015,6,18,0,0,1
2015,6,18,0,0,2
2015,6,18,0,0,3
2015,6,18,0,0,4
2015,6,18,0,0,5
2015,6,18,0,0,6
2015,6,18,0,0,8
2015,6,18,0,0,9
2015,6,18,0,0,10
2015,6,18,0,0,11
2015,6,18,0,0,12
2015,6,18,0,0,13
2015,6,18,0,0,14
2015,6,18,0,0,15
2015,6,18,0,0,16
2015,6,18,0,0,17
2015,6,18,0,0,18
2015,6,18,0,0,19
2015,6,18,0,0,20
2015,6,18,0,0,21
2015,6,18,0,0,22
2015,6,18,0,0,23
2015,6,19,0,0,0
2015,6,19,0,0,1
2015,6,19,0,0,2
2015,6,19,0,0,3
2015,6,19,0,0,4
2015,6,19,0,0,5
2015,6,19,0,0,6
2015,6,19,0,0,8
2015,6,19,0,0,9
2015,6,19,0,0,10
2015,6,19,0,0,11
2015,6,19,0,0,12
2015,6,19,0,0,13
2015,6,19,0,0,14
2015,6,19,0,0,15
2015,6,19,0,0,16
2015,6,19,0,0,17
2015,6,19,0,0,18
2015,6,19,0,0,19
2015,6,19,0,0,20
2015,6,19,0,0,21
2015,6,19,0,0,22
2015,6,19,0,0,23
2015,6,20,0,0,0
2015,6,20,0,0,1
2015,6,20,0,0,2
2015,6,20,0,0,3
2015,6,20,0,0,4
2015,6,20,0,0,5
